"","country_name","country_code","Year","IQ.SCI.OVRL","IQ.SCI.MTHD","IQ.SCI.PRDC","IQ.SCI.SRCE","Access to water [5.51.01.09.water]","Agricultural census [3.01.04.01.agcen]","Balance of payments manual in use [2.04.01.01.excncpt]","Child malnutrition [5.51.01.02.malnut]","Child mortality [5.51.01.03.mortal]","Consumer price index base year [2.01.03.01.prcpbase]","External debt reporting status [5.04.01.01.exdebt]","Gender equality [5.51.01.07.gender]","Government finance accounting [3.02.01.02.fscov]","Health survey [5.13.01.01.hlthsurv]","HIV/AIDS [5.51.01.05.hiv]","Immunization [5.51.01.04.immun]","Import and export price indexes [5.04.01.02.impexp]","Income poverty [5.51.01.01.poverty]","Industrial production index [5.01.01.01.indust]","Maternal health [5.51.01.06.matern]","National accounts base year [2.01.01.02.nabase]","National immunization coverage [5.13.01.01.who]","Per capita GDP growth [5.51.01.10.gdp]","Population census [3.11.01.01.popcen]","Poverty survey [5.14.01.01.povsurv]","Primary completion [5.51.01.08.primcomp]","Special Data Dissemination Standard [5.21.01.01.sdds]","UNESCO reporting [5.12.01.01.unesco]","Vital registration system coverage [3.11.01.03.popreg]"
"1504","Middle East & North Africa (excluding high income)","MNA",2011,"64.07407417","56.66666667","74.7222225","60.83333333","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
"1505","Middle East & North Africa (excluding high income)","MNA",2012,"63.70370389","56.66666667","74.444445","60","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
"1506","Middle East & North Africa (excluding high income)","MNA",2013,"63.42592593","55","74.44444444","60.83333333","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
"1507","Middle East & North Africa (excluding high income)","MNA",2014,"63.42592593","58.33333333","71.94444444","60","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
"1508","Middle East & North Africa (excluding high income)","MNA",2015,"64.44445833","57.5","75.833375","60","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
"1509","Middle East & North Africa (excluding high income)","MNA",2016,"62.12964167","54.16666667","72.22225833","60","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
"1510","Middle East & North Africa (excluding high income)","MNA",2017,"61.01851944","51.66666667","76.38889167","55","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
"1511","Middle East & North Africa (excluding high income)","MNA",2018,"58.14815833","55","76.11114167","43.33333333","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
"1512","Middle East & North Africa (excluding high income)","MNA",2019,"57.12963611","52.5","74.72224167","44.16666667","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
"1513","Middle East & North Africa (excluding high income)","MNA",2020,"53.79630278","48.33333333","70.555575","42.5","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
"1514","Moldova","MDA",2004,"74.44444444","70","83.33333","70","1","1","1","0","1","1","1","0.66667","1","0.5","1","1","0","1","0","1","1","1","1","0","1","0.66667","0","1","1"
"1515","Moldova","MDA",2005,"83.33333333","70","90","90","1","1","1","0","1","1","1","1","1","0.5","1","1","0","1","0","1","1","1","1","1","1","1","0","1","1"
"1516","Moldova","MDA",2006,"86.66666667","90","90","80","1","0","1","0","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1"
"1517","Moldova","MDA",2007,"86.66666667","90","90","80","1","0","1","0","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1"
"1518","Moldova","MDA",2008,"86.66666667","90","90","80","1","0","1","0","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1"
"1519","Moldova","MDA",2009,"84.44444444","90","93.33333","70","1","0","1","0.33333","1","1","1","1","1","0.5","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1"
"1520","Moldova","MDA",2010,"84.44444444","90","93.33333","70","1","0","1","0.33333","1","1","1","1","1","0.5","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1"
"1521","Moldova","MDA",2011,"84.44444444","90","93.33333","70","1","0","1","0.33333","1","1","1","1","1","0.5","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1"
"1522","Moldova","MDA",2012,"91.11111111","100","93.33333","80","1","1","1","0.33333","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"1523","Moldova","MDA",2013,"94.44444444","100","93.33333333","90","1","1","1","0.33333","1","1","1","1","1","0.5","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"1524","Moldova","MDA",2014,"94.44444444","100","93.33333333","90","1","1","1","0.33333","1","1","1","1","1","0.5","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"1525","Moldova","MDA",2015,"95.55556667","100","96.6667","90","1","1","1","0.66667","1","1","1","1","1","0.5","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"1526","Moldova","MDA",2016,"95.55556667","100","96.6667","90","1","1","1","0.66667","1","1","1","1","1","0.5","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"1527","Moldova","MDA",2017,"92.22223333","100","96.6667","80","1","1","1","0.66667","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"1528","Moldova","MDA",2018,"92.22223333","100","96.6667","80","1","1","1","0.66667","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"1529","Moldova","MDA",2019,"91.1111","100","93.3333","80","1","1","1","0.33333","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"1530","Moldova","MDA",2020,"91.1111","100","93.3333","80","1","1","1","0.33333","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"1531","Mongolia","MNG",2004,"72.22222222","70","86.66667","60","1","0","1","1","1","1","1","1","1","1","1","1","0","0","0","0.66667","1","1","1","1","1","1","0","1","0"
"1532","Mongolia","MNG",2005,"78.88888889","70","86.66667","80","1","0","1","1","1","1","1","1","1","1","1","1","0","0","0","0.66667","1","1","1","1","1","1","0","1","1"
"1533","Mongolia","MNG",2006,"78.88888889","70","86.66667","80","1","0","1","1","1","1","1","1","1","1","1","1","0","0","0","0.66667","1","1","1","1","1","1","0","1","1"
"1534","Mongolia","MNG",2007,"80","70","90","80","1","0","1","1","1","1","1","1","1","1","1","1","0","0","0","1","1","1","1","1","1","1","0","1","1"
"1535","Mongolia","MNG",2008,"80","70","90","80","1","0","1","1","1","1","1","1","1","1","1","1","0","0","0","1","1","1","1","1","1","1","0","1","1"
"1536","Mongolia","MNG",2009,"75.55555556","60","86.66667","80","1","0","1","1","1","1","0","0.66667","1","1","1","1","0","0","0","1","1","1","1","1","1","1","0","1","1"
"1537","Mongolia","MNG",2010,"74.44444444","60","83.33333","80","1","0","1","1","1","1","0","0.66667","1","1","1","1","0","0","0","1","1","1","1","1","1","0.66667","0","1","1"
"1538","Mongolia","MNG",2011,"77.77777778","70","83.33333","80","1","0","1","1","1","1","1","0.66667","1","1","1","1","0","0","0","1","1","1","1","1","1","0.66667","0","1","1"
"1539","Mongolia","MNG",2012,"77.77777778","70","83.33333","80","1","0","1","1","1","1","1","0.66667","1","1","1","1","0","0","0","1","1","1","1","1","1","0.66667","0","1","1"
"1540","Mongolia","MNG",2013,"83.33333333","70","80","100","1","1","1","0.66667","1","1","1","0.66667","1","1","1","1","0","0","0","1","1","1","1","1","1","0.66667","0","1","1"
"1541","Mongolia","MNG",2014,"83.33333333","70","80","100","1","1","1","0.66667","1","1","1","0.66667","1","1","1","1","0","0","0","1","1","1","1","1","1","0.66667","0","1","1"
"1542","Mongolia","MNG",2015,"74.44443333","60","63.3333","100","1","1","1","1","1","1","1","0.33333","1","1","0","1","0","0","0","1","1","1","1","1","1","0","0","0","1"
"1543","Mongolia","MNG",2016,"82.2222","60","86.6666","100","1","1","1","1","1","1","1","0.33333","1","1","1","1","0","1","0","1","1","1","1","1","1","0.33333","0","0","1"
"1544","Mongolia","MNG",2017,"78.88886667","50","86.6666","100","1","1","1","1","1","0","1","0.33333","1","1","1","1","0","1","0","1","1","1","1","1","1","0.33333","0","0","1"
"1545","Mongolia","MNG",2018,"81.1111","70","83.3333","90","1","1","1","1","1","1","1","0","1","0.5","1","1","0","1","1","1","1","1","1","1","1","0.33333","0","0","1"
"1546","Mongolia","MNG",2019,"91.11113333","90","83.3334","100","1","1","1","0.66667","1","1","1","0","1","1","1","1","0","1","1","1","1","1","1","1","1","0.66667","1","1","1"
"1547","Mongolia","MNG",2020,"92.22223333","90","86.6667","100","1","1","1","1","1","1","1","0","1","1","1","1","0","1","1","1","1","1","1","1","1","0.66667","1","1","1"
"1548","Montenegro","MNE",2004,"53.33333333","30","60","70","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
"1549","Montenegro","MNE",2005,"52.22333333","40","36.67","80","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
"1550","Montenegro","MNE",2006,"53.33333333","40","40","80","1","0","0","0","1","0","1","0.33333","1","1","0","0","0","0","0","1","1","1","0.66667","1","1","0","0","0","1"
"1551","Montenegro","MNE",2007,"57.77777778","50","43.33333","80","1","0","0","0","1","0","1","0.66667","1","1","0","0","0","0","1","1","1","1","0.66667","1","1","0","0","0","1"
"1552","Montenegro","MNE",2008,"60","50","50","80","1","0","0","0","1","1","1","0.66667","1","1","0","0","0","0.33333","1","1","1","1","1","1","1","0","0","0","1"
"1553","Montenegro","MNE",2009,"56.66666667","30","60","80","1","0","0","0.33333","1","0","1","1","1","1","0","0","0","0.66667","0","1","1","1","1","1","1","0","0","0","1"
"1554","Montenegro","MNE",2010,"57.77777778","30","63.33333","80","1","0","0","0.33333","1","0","1","1","0","1","0","0","0","1","0","1","1","1","1","1","1","0","0","0","1"
"1555","Montenegro","MNE",2011,"67.77777778","40","63.33333","100","1","1","1","0.33333","1","0","1","1","0","1","0","0","0","1","0","1","1","1","1","1","1","0","0","0","1"
"1556","Montenegro","MNE",2012,"67.77777778","40","73.33333","90","1","1","1","0.33333","1","0","1","1","0","0.5","0","1","0","1","1","1","0","1","1","1","1","0","0","0","1"
"1557","Montenegro","MNE",2013,"72.22222222","50","76.66666667","90","1","1","1","0.33333","1","0","1","1","1","0.5","0","1","0","1","1","1","0","1","1","1","1","0.33333","0","0","1"
"1558","Montenegro","MNE",2014,"75.55555556","60","76.66666667","90","1","1","1","0.33333","1","1","1","1","1","0.5","0","1","0","1","1","1","0","1","1","1","1","0.33333","0","0","1"
"1559","Montenegro","MNE",2015,"72.22223333","50","76.6667","90","1","1","1","0.66667","1","1","1","0.66667","1","0.5","0","1","0","1","1","1","0","0","1","1","1","0.33333","0","0","1"
"1560","Montenegro","MNE",2016,"72.22223333","50","76.6667","90","1","1","1","0.66667","1","1","1","0.66667","0","0.5","0","1","0","1","1","1","0","1","1","1","1","0.33333","0","0","1"
"1561","Montenegro","MNE",2017,"76.6667","60","90.0001","80","1","1","1","0.66667","1","1","1","0.66667","0","0","1","1","0","1","1","1","1","1","1","1","1","0.66667","0","0","1"
"1562","Montenegro","MNE",2018,"76.6667","60","90.0001","80","1","1","1","0.66667","1","1","1","0.66667","0","0","1","1","0","1","1","1","1","1","1","1","1","0.66667","0","0","1"
"1563","Montenegro","MNE",2019,"85.55556667","80","86.6667","90","1","1","1","0.33333","1","1","1","0.66667","0","0.5","1","1","1","1","1","1","1","1","1","1","1","0.66667","0","1","1"
"1564","Montenegro","MNE",2020,"85.55556667","80","86.6667","90","1","1","1","0.33333","1","1","1","0.66667","0","0.5","1","1","1","1","1","1","1","1","1","1","1","0.66667","0","1","1"
"1565","Morocco","MAR",2004,"80","70","90","80","1","1","1","0.66667","1","0","1","1","1","1","1","1","1","0.66667","1","0.66667","0","1","1","1","1","1","0","1","0"
"1566","Morocco","MAR",2005,"78.88888889","70","86.66667","80","1","1","1","0.33333","1","0","1","1","1","1","1","1","1","0.66667","1","0.66667","0","1","1","1","1","1","0","1","0"
"1567","Morocco","MAR",2006,"82.22222222","80","86.66667","80","1","1","1","0.66667","1","0","1","1","1","1","1","1","1","0.66667","1","0.33333","0","1","1","1","1","1","1","1","0"
"1568","Morocco","MAR",2007,"82.22222222","80","86.66667","80","1","1","1","0.66667","1","0","1","1","1","1","1","1","1","0.66667","1","0.33333","0","1","1","1","1","1","1","1","0"
"1569","Morocco","MAR",2008,"80","90","90","60","1","0","1","0.66667","1","0","1","1","1","1","1","1","1","0.66667","1","0.66667","1","1","1","1","1","1","1","1","0"
"1570","Morocco","MAR",2009,"82.22222222","100","86.66667","60","1","0","1","0.66667","1","1","1","1","1","1","1","1","1","0.66667","1","0.33333","1","1","1","1","1","1","1","1","0"
"1571","Morocco","MAR",2010,"77.77777778","90","83.33333","60","1","0","1","0.33333","1","1","1","1","1","1","1","1","1","0.66667","1","0.33333","0","1","1","1","1","1","1","1","0"
"1572","Morocco","MAR",2011,"75.55555556","80","86.66667","60","1","0","1","0.33333","1","1","1","1","1","1","1","1","0","1","1","0.33333","0","1","1","1","1","1","1","1","0"
"1573","Morocco","MAR",2012,"72.22222222","80","86.66667","50","1","0","1","0.33333","1","1","1","1","1","1","1","1","0","1","1","0.33333","0","1","1","1","0.5","1","1","1","0"
"1574","Morocco","MAR",2013,"78.88888889","80","86.66666667","70","1","1","1","0.66667","1","1","1","1","1","1","1","1","0","0.66667","1","0.33333","0","1","1","1","0.5","1","1","1","0"
"1575","Morocco","MAR",2014,"78.88888889","80","86.66666667","70","1","1","1","0.66667","1","1","1","1","1","1","1","1","0","0.66667","1","0.33333","0","1","1","1","0.5","1","1","1","0"
"1576","Morocco","MAR",2015,"81.11113333","80","83.3334","80","1","1","1","0.66667","1","1","1","0.66667","1","1","1","1","0","0.33333","1","0.66667","0","1","1","1","1","1","1","1","0"
"1577","Morocco","MAR",2016,"84.44446667","90","83.3334","80","1","1","1","0.66667","1","1","1","0.66667","1","1","1","1","0","0.33333","1","0.66667","1","1","1","1","1","1","1","1","0"
"1578","Morocco","MAR",2017,"76.66663333","80","79.9999","70","1","1","1","0.33333","1","1","1","0.33333","0","0.5","1","1","0","0.33333","1","1","1","1","1","1","1","1","1","1","0"
"1579","Morocco","MAR",2018,"73.33333333","80","80","60","1","1","1","0.33333","1","1","1","0.33333","0","0","1","1","0","0.66667","1","0.66667","1","1","1","1","1","1","1","1","0"
"1580","Morocco","MAR",2019,"66.66666667","60","80","60","1","1","1","0.33333","1","0","1","0.33333","0","0","1","1","0","0.66667","1","0.66667","0","1","1","1","1","1","1","1","0"
"1581","Morocco","MAR",2020,"66.66666667","60","80","60","1","1","1","0.66667","1","0","1","0.33333","0","0","1","1","0","0.33333","1","0.66667","0","1","1","1","1","1","1","1","0"
"1582","Mozambique","MOZ",2004,"67.77777778","40","83.33333","80","1","1","1","1","1","1","0","1","0","1","1","1","0","0.33333","0","0.33333","1","0","1","1","1","0.66667","0","1","0"
"1583","Mozambique","MOZ",2005,"70","50","80","80","1","1","1","1","1","1","1","0.66667","0","1","1","1","0","0.33333","0","0.33333","1","0","1","1","1","0.66667","0","1","0"
"1584","Mozambique","MOZ",2006,"70","50","80","80","1","1","1","1","1","1","1","0.66667","0","1","1","1","0","0.33333","0","0.33333","1","0","1","1","1","0.66667","0","1","0"
"1585","Mozambique","MOZ",2007,"68.88888889","40","86.66667","80","1","1","1","1","1","1","1","0.66667","0","1","1","1","0","0.66667","0","0.66667","0","0","1","1","1","0.66667","0","1","0"
"1586","Mozambique","MOZ",2008,"68.88888889","40","86.66667","80","1","1","1","1","1","1","1","0.66667","0","1","1","1","0","0.66667","0","0.66667","0","0","1","1","1","0.66667","0","1","0"
"1587","Mozambique","MOZ",2009,"72.22222222","50","86.66667","80","1","1","1","1","1","1","1","0.66667","0","1","1","1","0","0.66667","0","0.66667","1","0","1","1","1","0.66667","0","1","0"
"1588","Mozambique","MOZ",2010,"72.22222222","50","86.66667","80","1","1","1","0.66667","1","1","1","1","0","1","1","1","0","0.33333","0","0.66667","1","0","1","1","1","1","0","1","0"
"1589","Mozambique","MOZ",2011,"72.22222222","50","86.66667","80","1","1","1","1","1","1","1","1","0","1","1","1","0","0.33333","0","0.33333","1","0","1","1","1","1","0","1","0"
"1590","Mozambique","MOZ",2012,"77.77777778","60","93.33333","80","1","1","1","1","1","1","1","1","1","1","1","1","0","0.66667","0","0.66667","1","0","1","1","1","1","0","1","0"
"1591","Mozambique","MOZ",2013,"77.77777778","60","93.33333333","80","1","1","1","1","1","1","1","1","1","1","1","1","0","0.66667","0","0.66667","1","0","1","1","1","1","0","1","0"
"1592","Mozambique","MOZ",2014,"74.44444444","60","93.33333333","70","1","1","1","1","1","1","1","1","1","1","1","1","0","0.66667","0","0.66667","1","0","1","1","0.5","1","0","1","0"
"1593","Mozambique","MOZ",2015,"72.22223333","70","96.6667","50","1","1","1","1","1","1","1","1","1","0.5","1","1","0","0.66667","0","1","1","1","1","1","0","1","0","1","0"
"1594","Mozambique","MOZ",2016,"71.1111","60","93.3333","60","1","1","1","1","1","1","1","1","0","0.5","1","1","0","0.33333","0","1","1","1","1","1","0.5","1","0","1","0"
"1595","Mozambique","MOZ",2017,"68.8889","50","86.6667","70","1","1","1","0.66667","1","0","1","1","0","0.5","1","1","0","0.33333","0","0.66667","1","1","1","1","1","1","0","1","0"
"1596","Mozambique","MOZ",2018,"64.4445","40","83.3335","70","1","1","1","0.66667","1","0","1","0.66667","0","0.5","1","1","0","0.66667","0","0.66667","1","0","1","1","1","0.66667","0","1","0"
"1597","Mozambique","MOZ",2019,"64.4445","40","83.3335","70","1","1","1","0.66667","1","0","1","0.66667","0","0.5","1","1","0","0.66667","0","0.66667","1","0","1","1","1","0.66667","0","1","0"
"1598","Mozambique","MOZ",2020,"62.22226667","40","86.6668","60","1","1","1","1","1","0","1","0.66667","0","0","1","1","0","0.66667","0","0.66667","1","0","1","1","1","0.66667","0","1","0"
"1599","Myanmar","MMR",2004,"60","50","80","50","1","1","1","1","1","1","0","0.66667","1","1","1","1","0","0","0","0.66667","0","1","1","0","0.5","0.66667","0","1","0"
"1600","Myanmar","MMR",2005,"62.22222222","50","86.66667","50","1","1","1","1","1","1","0","1","1","1","1","1","0","0","0","0.66667","0","1","1","0","0.5","1","0","1","0"
"1601","Myanmar","MMR",2006,"61.11111111","50","83.33333","50","1","1","1","1","1","1","0","1","1","1","1","1","0","0","0","0.66667","0","1","0.66667","0","0.5","1","0","1","0"
"1602","Myanmar","MMR",2007,"57.77777778","50","83.33333","40","1","1","1","1","1","1","0","1","1","0.5","1","1","0","0","0","1","0","1","0.66667","0","0.5","0.66667","0","1","0"
"1603","Myanmar","MMR",2008,"57.77777778","50","83.33333","40","1","1","1","1","1","1","0","1","1","0.5","1","1","0","0","0","1","0","1","0.66667","0","0.5","0.66667","0","1","0"
"1604","Myanmar","MMR",2009,"48.88888889","40","76.66667","30","1","1","1","1","1","0","0","0.66667","1","0.5","1","1","0","0","0","1","0","1","0.33333","0","0","0.66667","0","1","0"
"1605","Myanmar","MMR",2010,"52.22222222","40","76.66667","40","1","1","1","1","1","0","0","0.66667","1","1","1","1","0","0","0","1","0","1","0.33333","0","0","0.66667","0","1","0"
"1606","Myanmar","MMR",2011,"51.11111111","40","73.33333","40","1","1","1","0.66667","1","0","0","0.66667","1","1","1","1","0","0","0","1","0","1","0.33333","0","0","0.66667","0","1","0"
"1607","Myanmar","MMR",2012,"48.88888889","40","76.66667","30","1","1","1","0.66667","1","0","0","0.66667","1","0.5","1","1","0","0","0","1","1","0","0.33333","0","0","1","0","1","0"
"1608","Myanmar","MMR",2013,"50","50","70","30","1","1","1","0.66667","1","0","0","0.33333","1","0.5","1","1","0","0","0","1","1","1","0.33333","0","0","0.66667","0","1","0"
"1609","Myanmar","MMR",2014,"46.66666667","50","70","20","1","1","1","0.66667","1","1","0","0.33333","1","0","1","1","0","0","0","1","1","1","0.33333","0","0","0.66667","0","0","0"
"1610","Myanmar","MMR",2015,"55.55553333","50","66.6666","50","1","1","1","0.66667","1","1","0","0.33333","1","0.5","1","1","0","0","0","1","1","1","0.33333","1","0","0.33333","0","0","0"
"1611","Myanmar","MMR",2016,"55.55553333","50","66.6666","50","1","1","1","0.66667","1","1","0","0.33333","1","0.5","1","1","0","0","0","1","1","1","0.33333","1","0","0.33333","0","0","0"
"1612","Myanmar","MMR",2017,"64.4444","40","73.3332","80","1","1","1","0.33333","1","1","0","0.33333","0","1","1","1","0","0.33333","0","1","1","1","1","1","1","0.33333","0","0","0"
"1613","Myanmar","MMR",2018,"65.55553333","50","76.6666","70","1","1","1","0.66667","1","1","0","0.33333","1","0.5","1","1","0","0.33333","0","1","1","1","1","1","1","0.33333","0","0","0"
"1614","Myanmar","MMR",2019,"74.44446667","70","83.3334","70","1","1","1","0.66667","1","1","1","0.66667","1","0.5","1","1","0","0.33333","0","1","1","1","1","1","1","0.66667","0","1","0"
"1615","Myanmar","MMR",2020,"74.44446667","70","83.3334","70","1","1","1","0.66667","1","1","1","0.66667","1","0.5","1","1","0","0.66667","0","1","1","1","1","1","1","0.33333","0","1","0"
"1616","Namibia","NAM",2004,"58.88888889","40","86.66667","50","1","1","1","0.66667","1","0","0","1","0","0.5","1","1","0","0.33333","0","0.66667","1","1","1","1","0","1","0","1","0"
"1617","Namibia","NAM",2005,"58.88888889","40","86.66667","50","1","1","1","0.66667","1","0","0","1","0","0.5","1","1","0","0.33333","0","0.66667","1","1","1","1","0","1","0","1","0"
"1618","Namibia","NAM",2006,"56.66666667","40","80","50","1","1","1","0.33333","1","0","0","1","0","0.5","1","1","0","0.33333","0","0.33333","1","1","1","1","0","1","0","1","0"
"1619","Namibia","NAM",2007,"58.88888889","40","76.66667","60","1","1","1","0.33333","1","0","0","1","0","1","1","1","0","0","0","0.33333","1","1","1","1","0","1","0","1","0"
"1620","Namibia","NAM",2008,"56.66666667","30","80","60","1","1","1","0.33333","1","0","0","1","0","1","1","1","0","0.33333","0","0.33333","0","1","1","1","0","1","0","1","0"
"1621","Namibia","NAM",2009,"50","30","80","40","1","0","1","0.33333","1","0","0","1","0","1","1","1","0","0.33333","0","0.33333","0","1","1","1","0","1","0","1","0"
"1622","Namibia","NAM",2010,"52.22222222","40","76.66667","40","1","0","1","0.33333","1","0","0","0.66667","0","1","1","1","0","0.33333","0","0.33333","1","1","1","1","0","1","0","1","0"
"1623","Namibia","NAM",2011,"57.77777778","40","83.33333","50","1","0","1","0.66667","1","0","0","0.66667","0","1","1","1","0","0.33333","0","0.66667","1","1","1","1","0.5","1","0","1","0"
"1624","Namibia","NAM",2012,"56.66666667","40","80","50","1","0","1","0.66667","1","0","0","0.33333","0","1","1","1","0","0.33333","0","0.66667","1","1","1","1","0.5","1","0","1","0"
"1625","Namibia","NAM",2013,"54.44444444","40","73.33333333","50","1","0","1","0.33333","1","0","0","0.33333","0","1","1","1","0","0.33333","0","0.66667","1","1","1","1","0.5","0.66667","0","1","0"
"1626","Namibia","NAM",2014,"48.88888889","40","66.66666667","40","1","0","1","0.33333","1","0","0","0","0","0.5","1","1","0","0.33333","0","0.33333","1","1","1","1","0.5","0.66667","0","1","0"
"1627","Namibia","NAM",2015,"47.7778","30","73.3334","40","1","0","1","0.66667","1","0","0","0","0","1","1","1","0","0.66667","0","0.33333","1","1","1","1","0","0.66667","0","0","0"
"1628","Namibia","NAM",2016,"58.88893333","40","76.6668","60","1","1","1","0.66667","1","1","0","0","0","1","1","1","0","0.66667","0","0.66667","1","1","1","1","0","0.66667","0","0","0"
"1629","Namibia","NAM",2017,"56.66666667","40","70","60","1","1","1","0.66667","1","1","0","0","0","1","1","1","0","0.33333","0","0.66667","1","1","1","1","0","0.33333","0","0","0"
"1630","Namibia","NAM",2018,"53.33336667","30","70.0001","60","1","1","1","0.66667","1","1","0","0","0","0.5","1","1","0","0.66667","0","0.66667","1","0","1","1","0.5","0","0","0","0"
"1631","Namibia","NAM",2019,"50.00003333","30","70.0001","50","1","1","1","0.66667","1","1","0","0","0","0","1","1","0","0.66667","0","0.66667","1","0","1","1","0.5","0","0","0","0"
"1632","Namibia","NAM",2020,"51.11113333","30","73.3334","50","1","1","1","0.66667","1","1","0","0","0","0","1","1","0","0.66667","0","0.66667","1","0","1","1","0.5","0.33333","0","0","0"
"1633","Nauru","NRU",2004,"..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
"1634","Nauru","NRU",2005,"..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
"1635","Nauru","NRU",2006,"..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
"1636","Nauru","NRU",2007,"..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
"1637","Nauru","NRU",2008,"..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
"1638","Nauru","NRU",2009,"..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
"1639","Nauru","NRU",2010,"..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
"1640","Nauru","NRU",2011,"..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
"1641","Nauru","NRU",2012,"..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
"1642","Nauru","NRU",2013,"..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
"1643","Nauru","NRU",2014,"..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
"1644","Nauru","NRU",2015,"..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
"1645","Nauru","NRU",2016,"..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
"1646","Nauru","NRU",2017,"16.66666667","10","0","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","1"
"1647","Nauru","NRU",2018,"20","10","10","40","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","1"
"1648","Nauru","NRU",2019,"16.66666667","0","10","40","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1"
"1649","Nauru","NRU",2020,"37.77773333","20","53.3332","40","1","0","1","0.33333","1","0","0","0.33333","0","0","0","1","0","0","0","0.33333","0","1","1","1","0","0.33333","0","0","1"
"1650","Nepal","NPL",2004,"72.22222222","50","86.66667","80","1","1","1","1","1","1","1","0.66667","1","1","1","1","0","0.33333","0","1","0","0","1","1","1","0.66667","0","1","0"
"1651","Nepal","NPL",2005,"75.55555556","60","86.66667","80","1","1","1","1","1","1","1","0.66667","1","1","1","1","0","0.33333","0","1","1","0","1","1","1","0.66667","0","1","0"
