"country_name","country_code","year","year_fct","sdg_overall","spi_comp","sci_overall","di_score","regime_type_2","regime_type_4","regch_event","aut_ep","dem_ep","income_level","income_level_lab","gini","log_gdppc","population","p1_use","p2_services","p3_products","p4_sources","p5_infra","goal1","goal2","goal3","goal4","goal5","goal6","goal7","goal8","goal9","goal10","goal11","goal12","goal13","goal14","goal15","goal16","goal17"
"Sri Lanka","LKA",2021,"2021",67.8383047619048,79.6054166666667,NA,6.14,"1","2",0,0,1,"LM","Lower-Middle Income Countries",NA,8.29388403814078,22156000,100,81.2333333333333,78.01875,83.775,55,88.995,65.881,80.7054285714286,77.28625,49.594,56.1914,56.46675,75.206,49.5755714285714,61.728,72.53,83.7807142857143,96.15,73.4936666666667,55.6666,55.3408,54.66
"Sri Lanka","LKA",2022,"2022",67.7647981792717,79.0616666666667,NA,6.47,"1","2",0,0,1,"LM","Lower-Middle Income Countries",NA,8.11454009469549,22181000,100,82.0333333333333,74.5,83.775,55,85.8815,62.88075,80.8025714285714,77.2315,49.1585,56.502,63.9115,74.274,53.4641428571429,61.728,71.6893333333333,83.7295714285714,96.3666666666667,72.6463333333333,56.1284,51.4174,54.1894
"Sri Lanka","LKA",2023,"2023",67.4328508403361,80.1970833333333,NA,6.17,"1","2",0,0,1,"LM","Lower-Middle Income Countries",NA,8.25008859788099,NA,100,82.0333333333333,79.34375,79.6083333333333,60,85.073,62.88075,80.1663571428571,77.2315,49.3155,56.5136,63.9115,74.0585714285714,49.9434285714286,61.728,71.6893333333333,83.4148571428571,96.3666666666667,73.0385,56.1284,50.7091,54.1894
"Lesotho","LSO",2004,"2004",47.872809672619,NA,71.11111111,NA,"1","2",0,0,0,"L","Low Income Countries",NA,6.64207709671965,2005953,20,NA,NA,NA,NA,12.513,50.21775,19.7375714285714,39.26,58.8625,38.40575,5.204,43.84975,12.7157142857143,16.0565,64.0576666666667,98.9846666666667,97.51,NA,74.993,56.1262857142857,77.4708
"Lesotho","LSO",2005,"2005",48.5038060267857,NA,71.11111111,NA,"1","2",0,0,0,"LM","Lower-Middle Income Countries",NA,6.75853749154416,1996115,20,NA,47.86875,NA,NA,14.929,50.355625,20.2101428571429,40.028,58.687,39.1865,12.11075,44.03175,12.7831428571429,16.0565,62.8503333333333,98.9846666666667,97.46,NA,74.993,56.1262857142857,77.2682
"Lesotho","LSO",2006,"2006",49.18599375,NA,70,6.48,"1","2",0,0,0,"LM","Lower-Middle Income Countries",NA,6.83029899957578,1989933,20,NA,49.71875,NA,NA,17.556,49.5995,19.5772857142857,41.28525,58.5085,39.96375,14.74175,44.00425,12.8654285714286,16.0565,63.9986666666667,98.9846666666667,97.42,NA,75.0126666666667,56.1262857142857,81.2754
"Lesotho","LSO",2007,"2007",49.2405305803571,NA,61.11111111,NA,"1","2",0,0,0,"LM","Lower-Middle Income Countries",NA,6.75831332009095,1986926,20,NA,50.46875,NA,NA,16,49.279625,18.3446428571429,39.9745,58.3275,40.72475,16.9685,44.1685,12.9451428571429,16.0565,65.6826666666667,98.9846666666667,97.38,NA,75.0126666666667,55.5414285714286,82.4574
"Lesotho","LSO",2008,"2008",50.1421392113095,NA,61.11111111,6.29,"1","2",0,0,0,"LM","Lower-Middle Income Countries",NA,6.80070724905046,1987130,20,NA,51.7375,NA,NA,19.144,49.076875,18.2655,41.30825,64.95675,41.48225,18.45375,44.3015,13.0125714285714,16.0565,66.6243333333333,98.9846666666667,97.3275,NA,75.0126666666667,55.8097142857143,82.4574
"Lesotho","LSO",2009,"2009",50.9989654761905,NA,62.22222222,NA,"1","2",0,0,0,"LM","Lower-Middle Income Countries",NA,6.77861190263138,1990135,20,NA,53.325,NA,NA,21.0535,50.635,19.8327142857143,43.3215,69.1635,42.23475,20.05425,43.9275,12.9207142857143,16.0565,66.573,98.9846666666667,97.2325,NA,75.0126666666667,56.5232857142857,82.4574
"Lesotho","LSO",2010,"2010",51.7511347470238,NA,65.55555556,6.02,"1","2",0,0,0,"LM","Lower-Middle Income Countries",NA,7.02061562070483,1995575,40,NA,53.975,NA,NA,23.278,53.664125,21.4165,45.30375,68.565,42.98325,21.0585,43.99625,12.9174285714286,16.0565,66.937,98.9846666666667,97.1775,NA,76.699,56.5232857142857,82.4574
"Lesotho","LSO",2011,"2011",51.2284392857143,NA,65.55555556,6.33,"1","2",0,0,0,"LM","Lower-Middle Income Countries",NA,7.1551885590082,2003793,40,NA,52.1625,NA,NA,25.009,51.43675,22.6521428571429,46.09525,68.3735,43.7275,11.9735,43.9295,13.35,16.0565,68.3316666666667,98.9846666666667,96.2275,NA,78.9336666666667,56.5232857142857,78.0506
"Lesotho","LSO",2012,"2012",51.6929183035714,NA,72.22222222,6.66,"1","2",0,0,0,"LM","Lower-Middle Income Countries",NA,7.10490855995223,2014988,40,NA,52.1625,NA,NA,26.04,50.34675,21.4078571428571,46.658,68.17925,44.4535,11.8095,44.43525,15.468,16.0565,71.3796666666667,98.9846666666667,96.22,NA,78.9336666666667,56.5232857142857,80.1908
"Lesotho","LSO",2013,"2013",52.3934457589286,NA,73.33333333,6.66,"1","2",0,0,0,"LM","Lower-Middle Income Countries",NA,7.04841886518908,2028528,40,NA,50.90625,NA,NA,26.137,48.834125,20.9716428571429,47.06375,69.264,45.17525,20.18025,44.203,16.1575714285714,16.0565,71.535,98.9846666666667,97.1725,NA,78.9433333333333,57.2791428571429,80.3374
"Lesotho","LSO",2014,"2014",53.1109836309524,NA,72.22222222,6.66,"1","2",0,0,0,"LM","Lower-Middle Income Countries",NA,7.06777822014105,2043448,40,NA,48.08125,NA,NA,26.6315,48.1395,23.8286428571429,45.41575,73.4715,45.89325,19.63225,44.00425,21.2361428571429,16.0565,73.7986666666667,98.9846666666667,97.0325,NA,78.9533333333333,56.8932857142857,79.804
"Lesotho","LSO",2015,"2015",53.900879389881,NA,65.5556,6.59,"1","2",0,1,0,"LM","Lower-Middle Income Countries",NA,7.02215349303217,2059011,60,NA,48.41875,36.6416666666667,NA,30.7065,46.448875,25.2627857142857,47.06075,73.6325,46.6065,23.444,43.77875,23.8737142857143,16.0565,73.3346666666667,98.9846666666667,97.3375,NA,78.9533333333333,55.9484285714286,80.9846
"Lesotho","LSO",2016,"2016",53.4071094494048,48.69875,57.7778,6.59,"1","2",0,1,0,"LM","Lower-Middle Income Countries",NA,6.90021879157037,2075041,80,43.6333333333333,50.06875,34.7916666666667,35,30.329,43.871875,23.3268571428571,46.67025,72.8355,47.316,24.8195,43.90175,22.1415714285714,16.0565,76.0526666666667,98.8903333333333,97.4025,NA,78.9533333333333,54.8787142857143,77.0674
"Lesotho","LSO",2017,"2017",55.4208222470238,54.0370833333333,62.22223333,6.64,"1","2",0,1,0,"LM","Lower-Middle Income Countries",0.44877714,6.97482191299763,2091532,80,63.2,52.19375,34.7916666666667,40,34.655,48.411875,22.9000714285714,47.65275,72.937,48.02125,22.49075,50.91075,24.9645714285714,27.462,74.3496666666667,98.7916666666667,97.0875,NA,78.9533333333333,55.4455714285714,81.6994
"Lesotho","LSO",2018,"2018",55.8332218005952,55.3641666666667,65.55556667,6.64,"1","2",0,0,1,"LM","Lower-Middle Income Countries",NA,7.0653192955988,2108327,80,63.2666666666667,55.5875,37.9666666666667,40,34.094,47.069875,24.6422857142857,47.65275,72.95625,48.72325,27.99975,50.68625,25.969,27.462,76.4893333333333,98.7,97.2875,NA,78.9533333333333,55.2565714285714,79.3894
"Lesotho","LSO",2019,"2019",55.5017043154762,54.8854166666667,67.7778,6.54,"1","2",0,0,1,"LM","Lower-Middle Income Countries",NA,6.98661920108395,2125267,80,63.2666666666667,53.19375,37.9666666666667,40,31.145,44.8465,24.1255,47.65275,73.6775,49.42075,25.84975,50.4845,26.9434285714286,27.462,77.1816666666667,98.62,97.3,NA,78.9756666666667,54.7818571428572,79.5604
"Lesotho","LSO",2020,"2020",55.7628810267857,51.12625,67.7778,6.3,"1","2",0,0,1,"LM","Lower-Middle Income Countries",NA,6.82283180524111,2142252,80,35.5333333333333,62.10625,37.9916666666667,40,32.1675,41.202125,28.0027857142857,47.65275,73.67775,50.11575,28.3945,48.93325,27.0867142857143,27.462,78.3303333333333,98.62,97.575,NA,78.9756666666667,54.7595714285714,79.2504
"Lesotho","LSO",2021,"2021",55.9190432291667,58.6291666666667,NA,6.3,"1","2",0,0,1,"LM","Lower-Middle Income Countries",NA,6.97221859510438,2159067,80,35.5333333333333,76.2875,46.325,55,31.148,43.268375,31.2998571428571,47.65275,73.90375,50.252,26.151,48.93725,28.0557142857143,27.462,78.486,98.62,97.2675,NA,78.9756666666667,53.8474285714286,79.3774
"Lesotho","LSO",2022,"2022",54.8920999255952,57.3516666666667,NA,6.19,"1","2",0,0,1,"LM","Lower-Middle Income Countries",NA,6.93730974432107,2305825,80,29.7333333333333,66.25,50.775,60,29.7515,42.581625,31.0147857142857,41.52875,73.93425,50.389,22.096,50.61725,29.1467142857143,27.462,77.0713333333333,98.617,96.585,NA,78.9533333333333,50.9798571428571,77.5452
"Lesotho","LSO",2023,"2023",55.536043076564,58.0479166666667,NA,6.06,"1","2",0,0,1,"LM","Lower-Middle Income Countries",NA,6.82032524633209,NA,80,29.7333333333333,69.73125,50.775,60,31.2865,42.581625,31.0147857142857,40.6325,74.31375,50.389,22.096,51.267,29.3391428571429,27.462,77.0713333333333,98.617,96.585,NA,78.9533333333333,48.2417142857143,77.5452
"Lithuania","LTU",2004,"2004",73.4024635408709,NA,NA,NA,"1","3",0,0,0,"UM","Upper-Middle Income Countries",0.37011144,8.81500996450621,3377075,40,NA,NA,NA,NA,97.7375,59.778875,74.662,98.813,58.91825,78.9168,78.9005,72.0595714285714,37.9985714285714,70.682,92.97575,60.5535714285714,83.533,66.1742,83.85,83.2460909090909,49.0422
"Lithuania","LTU",2005,"2005",74.2198057613955,NA,NA,NA,"1","3",0,0,0,"UM","Upper-Middle Income Countries",0.35296747,8.96916414080429,3322528,40,NA,41.55,NA,NA,98.0265,58.435625,74.8581428571429,98.813,65.237,78.6734,77.37175,73.517,39.942,72.4515,93.195,59.8464285714286,82.3573333333333,67.0436,90.0826,83.2648181818182,48.621
"Lithuania","LTU",2006,"2006",74.4320434810288,NA,NA,7.43,"1","3",0,0,0,"UM","Upper-Middle Income Countries",0.34414476,9.12805611529107,3269909,40,NA,41.45625,NA,NA,98.175,54.185,74.2108571428571,98.813,66.6205,78.7662,76.3315,73.7984285714286,42.2457142857143,79.0315,92.76375,58.7114285714286,81.0743333333333,67.6516,90.0852,84.0357272727273,48.845
"Lithuania","LTU",2007,"2007",74.3931452890247,NA,NA,NA,"1","3",0,0,0,"UM","Upper-Middle Income Countries",0.34789148,9.41695781877407,3231294,40,NA,42.40625,NA,NA,98.3345,57.845,74.1019285714286,98.813,67.88425,78.8644,76.2695,73.8431428571429,43.1845714285714,76.5935,92.735,56.8284285714286,78.5506666666667,67.9656,90.0352,84.1111818181818,48.7236
"Lithuania","LTU",2008,"2008",74.1745866373822,NA,NA,7.36,"1","3",0,0,0,"UM","Upper-Middle Income Countries",0.35727036,9.61283671432361,3198231,40,NA,42.05625,NA,NA,98.299,58.989625,76.3712857142857,98.813,67.31575,78.6196,76.986,72.4217142857143,47.102,70.3255,91.808,54.2012857142857,78.3406666666667,67.4966,90.0352,83.9125454545455,49.9302
"Lithuania","LTU",2009,"2009",74.9409910618793,NA,NA,NA,"1","3",0,0,0,"UM","Upper-Middle Income Countries",0.372185,9.38045194858964,3162916,40,NA,43.375,NA,NA,97.7545,59.0595,78.0877142857143,98.813,66.188,80.2972,78.98625,69.819,47.7072857142857,67.2755,92.73975,56.3908571428571,83.211,71.1332,90.4914,83.9990909090909,52.0436
"Lithuania","LTU",2010,"2010",74.9273654889228,NA,NA,7.24,"1","3",0,0,0,"UM","Upper-Middle Income Countries",0.33608764,9.37831978769618,3097282,60,NA,43.79375,NA,NA,97.685,56.018125,79.0432142857143,98.813,67.512,80.2296,70.7365,66.4022857142857,51.6784285714286,80.7835,91.9985,55.6027142857143,81.478,69.8312,90.5486,84.3435454545455,51.061
"Lithuania","LTU",2011,"2011",75.8561964922333,NA,NA,7.24,"1","3",0,0,0,"UM","Upper-Middle Income Countries",0.3248645,9.56534295489845,3028115,60,NA,44.8125,NA,NA,97.9145,57.151625,79.6272142857143,99.6725,67.35575,80.6084,68.79725,67.2005714285714,56.4765714285714,83.895,92.99225,54.8337142857143,78.7126666666667,78.9522,90.6054,84.3187272727273,50.441
"Lithuania","LTU",2012,"2012",75.665046135727,NA,NA,7.24,"1","3",0,0,0,"H","High Income Countries",0.35092333,9.56764536759067,2987773,60,NA,46.75,NA,NA,98.0565,60.504375,80.1883571428571,99.7725,67.815,81.7672,70.56075,68.9265714285714,56.6721428571429,73.3585,93.0565,54.126,79.5503333333333,77.3192,90.6054,84.5654545454546,49.461
"Lithuania","LTU",2013,"2013",76.089978794245,NA,NA,7.54,"1","3",0,0,0,"H","High Income Countries",0.35307336,9.65856807553999,2957689,60,NA,46.4125,NA,NA,98.203,59.380625,80.9722857142857,98.373,70.2065,81.3722,71.397,69.2308571428571,58.8647142857143,72.764,93.43075,53.8824285714286,79.9573333333333,80.8544,90.6554,84.9455454545455,49.0396
"Lithuania","LTU",2014,"2014",75.8978709574739,NA,NA,7.54,"1","3",0,0,0,"H","High Income Countries",0.37675053,9.70951242509127,2932367,60,NA,49.8375,NA,NA,98.325,60.896,81.9720714285714,98.74225,70.34325,81.2886,69.892,70.8228571428571,66.7517142857143,61.884,93.30875,53.5344285714286,79.6826666666667,77.6798,90.67,85.4508181818182,49.0196
"Lithuania","LTU",2015,"2015",76.6146571492233,NA,NA,7.54,"1","3",0,0,0,"H","High Income Countries",0.3737032,9.5680326741305,2904910,80,NA,52.55,NA,NA,98.4115,64.026875,82.0955,99.18425,70.50225,82.0484,72.69925,72.4757142857143,68.5742857142857,64.494,93.99275,51.5878571428572,79.6606666666667,77.471,90.748,85.5772727272727,48.8996
"Lithuania","LTU",2016,"2016",76.6294147186147,78.5691666666667,NA,7.47,"1","2",0,0,0,"H","High Income Countries",0.38385862,9.61457944948255,2868231,100,57.5666666666667,55.5125,79.7666666666667,100,98.4925,61.99625,83.3076428571428,99.586,70.77725,82.2748,71.308,73.1872857142857,72.0875714285714,61.523,94.6455,51.2115714285714,79.2493333333333,77.9952,90.748,85.6145454545454,48.6956
"Lithuania","LTU",2017,"2017",76.8330501018589,78.6508333333333,NA,7.41,"1","2",0,0,0,"H","High Income Countries",0.3728361,9.73416375944153,2828403,100,56.8,64.0375,72.4166666666667,100,98.5585,62.754,84.9976428571429,99.15425,69.723,82.1048,71.7865,74.219,72.5497142857143,64.0095,94.772,51.0877142857143,78.6126666666667,77.6082,90.748,85.2013636363636,48.275
"Lithuania","LTU",2018,"2018",76.2289322701808,85.10875,NA,7.5,"1","2",0,0,0,"H","High Income Countries",0.35705343,9.87140533280301,2801543,100,91.8333333333333,63.49375,70.2166666666667,100,98.614,58.628875,85.2197142857143,98.56725,69.71125,80.864,67.34425,73.1964285714286,70.0402857142857,70.013,94.27875,49.4888571428571,76.7323333333333,76.8362,90.7942,85.2494545454546,50.313
"Lithuania","LTU",2019,"2019",76.7216045454546,84.94375,NA,7.5,"1","2",0,0,0,"H","High Income Countries",0.35251358,9.8897820978975,2794137,100,91.8333333333333,60.96875,71.9166666666667,100,98.653,59.8375,85.5357857142857,98.41175,70.205,80.032,69.81175,73.1345714285714,70.8848571428571,70.889,94.99125,49.1112857142857,76.68,81.9968,88.0976,85.3967272727273,50.5984
"Lithuania","LTU",2020,"2020",77.6999741532977,85.08625,NA,7.13,"1","2",0,0,0,"H","High Income Countries",0.35956645,9.93021833007112,2794885,90,92.3333333333333,70.55625,72.5416666666667,100,98.619,61.45775,85.7156428571429,98.0975,71.45975,82.9088,75.209,71.8802857142857,71.9072857142857,69.903,95.208,51.4262857142857,78.6553333333333,82.1172,88.102,85.6147272727273,52.618
"Lithuania","LTU",2021,"2021",77.4634421695951,89.1054166666667,NA,7.18,"1","2",0,0,0,"H","High Income Countries",0.36656412,10.0830857581232,2795321,90,92.3333333333333,82.31875,80.875,100,98.7145,59.896,86.4679285714286,98.429,73.72975,79.3202,72.23025,74.8815714285714,73.7987142857143,67.7155,94.6815,50.0888571428571,75.556,82.1452,88.102,87.4105454545455,53.711
"Lithuania","LTU",2022,"2022",77.9960507193787,88.5708333333334,NA,7.31,"1","2",0,0,0,"H","High Income Countries",NA,10.1300565925591,2833000,90,91.1666666666667,79.7625,81.925,100,98.745,60.293375,86.6162857142857,98.429,74.345,79.202,73.52675,76.6454285714286,75.4765714285714,67.7155,95.301,50.251,76.1493333333333,82.1088,85.1632,88.8708181818182,57.0938
"Lithuania","LTU",2023,"2023",78.1170998408454,91.4808333333334,NA,7.31,"1","2",0,0,0,"H","High Income Countries",NA,10.2322877837272,NA,90,91.1666666666667,94.3125,81.925,100,98.784,60.293375,85.8106428571429,98.429,74.788,78.7748,73.52675,76.412,81.0341428571429,67.7155,95.301,48.3435714285714,76.1493333333333,82.3218,85.1632,88.2941818181818,56.8494
"Luxembourg","LUX",2004,"2004",70.8182652529762,NA,NA,NA,"1","3",0,0,0,"H","High Income Countries",0.30172697,11.2456329990119,458095,20,NA,NA,NA,NA,99.6145,63.425125,89.7871428571429,91.7866666666667,60.1073333333333,79.0158,58.7035,67.704,72.2485714285714,89.322,96.6215,10.5035714285714,33.3333333333333,NA,59.3132,91.056,70.55
"Luxembourg","LUX",2005,"2005",71.358038764881,NA,NA,NA,"1","3",0,0,0,"H","High Income Countries",0.30840808,11.3020579737941,465158,20,NA,41.41875,NA,NA,99.5625,61.383125,90.2467857142857,93.144,65.4866666666667,79.0142,58.072,71.5241666666667,73.5122857142857,88.477,96.7765,10.7088571428571,33.3333333333333,NA,59.2632,90.954,70.27
"Luxembourg","LUX",2006,"2006",71.9854611877706,NA,NA,9.1,"1","3",0,0,0,"H","High Income Countries",0.3094812,11.4162912143609,472637,40,NA,41.31875,NA,NA,99.61,61.757,90.804,92.908,66.3366666666667,81.106,59.19925,73.8366666666667,77.3098571428571,88.3365,96.5595,11.0947142857143,33.3333333333333,NA,59.2632,91.1920909090909,69.1206
"Luxembourg","LUX",2007,"2007",71.7594467870671,NA,NA,NA,"1","3",0,0,0,"H","High Income Countries",0.31133747,11.585016521588,479993,20,NA,40.875,NA,NA,99.6825,60.928875,91.0887142857143,91.9806666666667,67.189,79.0112,58.653,73.2098333333333,78.1392857142857,88.0545,96.7455,10.7372857142857,33.3333333333333,NA,59.2136,91.6644545454545,68.5194
"Luxembourg","LUX",2008,"2008",72.0495400027056,NA,NA,9.1,"1","3",0,0,0,"H","High Income Countries",0.32561544,11.6987586645562,488650,20,NA,40.45625,NA,NA,99.5935,63.90925,92.0477857142857,91.2913333333333,67.6623333333333,79.0096,55.73925,73.9401666666667,81.681,85.942,96.43575,12.4544285714286,33.3333333333333,NA,59.2136,91.6799090909091,68.8594
"Luxembourg","LUX",2009,"2009",72.8287982954546,NA,NA,NA,"1","3",0,0,0,"H","High Income Countries",0.31196916,11.6029466554236,497783,20,NA,40.84375,NA,NA,99.566,63.8545,91.7302857142857,91.2913333333333,67.601,79.008,59.54425,77.4058333333333,82.5814285714286,87.9135,96.21875,13.8652857142857,33.3333333333333,NA,59.1636,91.8442727272727,70.3394
"Luxembourg","LUX",2010,"2010",72.6576104843074,NA,NA,8.88,"1","3",0,0,0,"H","High Income Countries",0.3050438,11.6162578479567,506953,40,NA,42.6,NA,NA,99.5885,62.411,93.0043571428571,93.4866666666667,65.687,79.0066,57.6925,75.9028333333333,82.4315714285714,88.8995,96.28075,14.2804285714286,33.3333333333333,NA,59.1636,91.2337272727273,70.1194
"Luxembourg","LUX",2011,"2011",72.6841115124459,NA,NA,8.88,"1","3",0,0,0,"H","High Income Countries",0.3205409,11.6870893146339,518347,40,NA,43.61875,NA,NA,99.5975,60.81475,93.2537142857143,94.4993333333333,66.9666666666667,81.3872,53.97775,74.8268333333333,84.7172857142857,86.646,96.46675,16.0432857142857,33.3333333333333,NA,59.1136,92.2251818181818,69.0766
"Luxembourg","LUX",2012,"2012",73.686789251894,NA,NA,8.88,"1","3",0,0,0,"H","High Income Countries",0.3434715,11.6314608957286,530946,40,NA,44.5125,NA,NA,99.501,61.169375,93.5802857142857,97.483,71.05,85.3812,55.427,77.4343333333333,85.458,83.5475,97.14825,20.3347142857143,33.3333333333333,NA,59.1146,92.1386363636364,66.8874
"Luxembourg","LUX",2013,"2013",73.3289842600108,NA,NA,8.88,"1","3",0,0,0,"H","High Income Countries",0.32035962,11.6952481942635,543360,40,NA,45.53125,NA,NA,99.55,62.604875,93.7333571428571,97.527,69.573,78.9912,51.298,77.6685,86.2162857142857,86.787,96.7455,19.859,34.5616666666667,NA,59.1146,92.4383636363636,66.5954
"Luxembourg","LUX",2014,"2014",74.1208818925866,NA,NA,8.88,"1","3",0,0,0,"H","High Income Countries",0.31158078,11.7254423697494,556319,40,NA,45.775,NA,NA,99.496,64.041125,94.0179285714286,97.3126666666667,73.933,78.983,51.827,77.808,87.2205714285714,87.9135,97.489,21.5461428571429,36.8666666666667,NA,59.1212,91.5269090909091,66.8314
"Luxembourg","LUX",2015,"2015",74.6937338947511,NA,NA,8.88,"1","3",0,0,0,"H","High Income Countries",0.32921496,11.5661060969153,569604,60,NA,49.825,NA,NA,99.0075,64.072375,94.6011428571428,95.3076666666667,77.8313333333333,78.9752,52.93275,77.6366666666667,87.4964285714286,85.5195,97.489,23.5511428571429,38.97,NA,63.1934,91.9616363636364,66.554
"Luxembourg","LUX",2016,"2016",75.0221653476732,68.7441666666667,NA,8.81,"1","3",0,0,0,"H","High Income Countries",0.31727898,11.5796424880109,582014,80,49.0666666666667,53.8875,60.7666666666667,100,99.1905,61.537625,95.281,95.7713333333333,77.3266666666667,78.9682,55.048,78.101,87.6452857142857,87.522,97.76775,25.421,40.3566666666667,NA,63.2932,91.0718181818182,66.0526
"Luxembourg","LUX",2017,"2017",75.0178913149351,75.0133333333333,NA,8.81,"1","3",0,0,0,"H","High Income Countries",0.34515306,11.6099905930425,596336,100,53.1,62.55,59.4166666666667,100,99.0335,62.76175,95.8036428571429,96.0453333333333,79.2603333333333,78.9614,55.9135,79.0555,88.1135714285714,80.141,97.86075,25.0114285714286,40.5133333333333,NA,63.2932,91.6548181818182,66.8632
"Luxembourg","LUX",2018,"2018",75.4539945819805,78.86375,NA,8.81,"1","3",0,0,0,"H","High Income Countries",0.35367873,11.6681028606872,607950,80,90.4333333333333,63.94375,59.9416666666667,100,99.0715,64.321375,95.6155714285715,95.9876666666667,79.4643333333333,82.9196,56.25,78.1296666666667,88.7127142857143,79.498,97.86075,25.7598571428572,40.1583333333333,NA,63.2932,90.8565454545455,69.3648
"Luxembourg","LUX",2019,"2019",75.6510211512446,78.67125,NA,8.81,"1","3",0,0,0,"H","High Income Countries",0.34241158,11.6327192749975,620001,80,90.4333333333333,61.28125,61.6416666666667,100,99.461,63.600375,96.6730714285714,97.8863333333333,76.692,81.1508,56.4905,78.1296666666667,88.7638571428571,84.001,98.44925,25.979,40.1416666666667,NA,62.934,90.4438181818182,69.62
"Luxembourg","LUX",2020,"2020",77.0363411323052,84.575,NA,8.68,"1","3",0,0,0,"H","High Income Countries",0.3337364,11.6691200865247,630419,100,93.6333333333333,64.95,64.2916666666667,100,99.603,63.272875,96.55,98.116,81.2526666666667,86.2206,58.55775,77.3553333333333,88.6081428571429,87.6275,98.66625,26.3662857142857,45.19,NA,63.009,90.5224545454546,71.6636
"Luxembourg","LUX",2021,"2021",76.7234343411797,89.5866666666667,NA,8.68,"1","3",0,0,0,"H","High Income Countries",0.3273477,11.8034419746069,639070,100,93.6333333333333,81.675,72.625,100,99.641,63.354875,96.5935,97.778,82.5106666666667,78.9564,58.55775,77.6253333333333,88.4444285714286,88.8775,98.41825,25.6611428571429,44.5316666666667,NA,62.959,90.0276363636364,73.6378
"Luxembourg","LUX",2022,"2022",77.5041275229978,88.0833333333333,NA,8.81,"1","3",0,0,0,"H","High Income Countries",NA,11.7361171895241,650774,100,93.5666666666667,76.85,70,100,99.6455,64.362875,96.2917857142857,97.778,83.836,78.9568,58.55775,79.5195,88.1545714285714,88.8775,98.38725,26.9597142857143,47.1916666666667,NA,67.4088,90.4527272727273,73.6856
"Luxembourg","LUX",2023,"2023",76.8051404268526,88.9408333333333,NA,8.81,"1","3",0,0,0,"H","High Income Countries",NA,11.765069914577,NA,100,93.5666666666667,81.1375,70,100,99.641,64.362875,95.9396428571429,97.778,82.6453333333333,78.9568,58.55775,78.9866666666667,88.3434285714286,88.8775,98.38725,27.7072857142857,47.1916666666667,NA,67.3588,91.3286363636364,73.53
"Latvia","LVA",2004,"2004",75.6640360580596,NA,NA,NA,"1","2",0,0,0,"UM","Upper-Middle Income Countries",0.36382675,8.71763829539818,2263122,40,NA,NA,NA,NA,97.29,62.84775,70.8946428571429,98.653,69.12975,92.3112,83.73825,79.8757142857143,35.4612857142857,68.09,92.80725,67.2421428571429,82.2276666666667,74.6918333333333,91.6292,75.5017272727273,43.8972
"Latvia","LVA",2005,"2005",75.2551197669977,NA,NA,NA,"1","2",0,0,0,"UM","Upper-Middle Income Countries",0.38973203,8.89340625055326,2238799,40,NA,39.49375,NA,NA,97.7555,64.469375,72.1176428571429,98.653,69.29,91.6068,84.066,80.2462857142857,38.0788571428572,56.6155,92.6505,64.5858571428572,82.366,75.5445,91.6292,76.1568181818182,43.5052
"Latvia","LVA",2006,"2006",76.1521112872422,NA,NA,7.37,"1","2",0,0,0,"UM","Upper-Middle Income Countries",0.35597068,9.12823375934031,2218357,40,NA,39.59375,NA,NA,98.2785,61.876375,72.3092142857143,98.653,69.4455,91.9408,82.50225,81.4721428571429,39.3471428571428,73.279,92.05975,65.1585714285714,80.3896666666667,75.9158333333333,91.6292,76.5905454545455,43.7384
"Latvia","LVA",2007,"2007",75.0012920422714,NA,NA,NA,"1","2",0,0,0,"UM","Upper-Middle Income Countries",0.37461132,9.50084188731083,2200325,40,NA,41.0125,NA,NA,98.454,63.65125,72.0565,98.653,68.414,90.7412,81.59175,80.9277142857143,40.3454285714286,63.103,91.68575,60.8807142857143,77.2806666666667,74.8685,91.5792,77.3200909090909,43.4692
"Latvia","LVA",2008,"2008",75.849457346575,NA,NA,7.23,"1","2",0,0,0,"UM","Upper-Middle Income Countries",0.37211615,9.65998873698757,2177322,40,NA,41.98125,NA,NA,98.5015,63.4575,73.9618571428572,98.653,69.776,91.3646,82.9875,79.98,43.4252857142857,63.838,92.1175,63.2425714285714,79.0643333333333,75.544,91.8126,77.2547272727273,44.4598
"Latvia","LVA",2009,"2009",77.0239557741278,NA,NA,NA,"1","2",0,0,0,"H","High Income Countries",0.35945752,9.39233122992864,2141669,40,NA,42.68125,NA,NA,98.0215,63.274375,75.2458571428571,98.18375,70.621,92.5376,86.26075,76.6478571428571,44.7545714285714,71.4655,92.7655,66.6018571428571,83.4273333333333,75.5158333333333,92.0334,77.0213636363636,45.0292
"Latvia","LVA",2010,"2010",77.4070215813598,NA,NA,7.05,"1","3",0,0,0,"UM","Upper-Middle Income Countries",0.35030317,9.32263451965505,2097555,60,NA,43.28125,NA,NA,98.1275,61.43225,76.8245714285714,98.188,72.2465,92.1938,83.8525,74.9957142857143,49.9981428571429,75.0615,92.113,65.9631428571429,82.492,78.215,92.9854,76.8065454545455,44.4238
"Latvia","LVA",2011,"2011",77.7810577667431,NA,NA,7.05,"1","3",0,0,0,"UM","Upper-Middle Income Countries",0.3577261,9.46518210920424,2059709,60,NA,44.3,NA,NA,98.1545,61.45475,78.1103571428572,98.435,70.84125,92.4198,85.003,75.9534285714286,55.7674285714286,72.06,93.41225,64.8538571428571,80.187,81.5608333333333,92.9854,76.6647272727273,44.4144
